IsVerified,QTR,SubFrac,TagNo,Spp_GUID,Status,DBH,Ht,CrwnRto,CrwnCl,LiCrBHt,CrFuBHt,CrwnRad,Age,GrwthRt,Mort,DecayCl,LaddBaseHt,LaddMaxHt,DRC,NuLiStems,NuDeStems,EqDia,XCoord,YCoord,CKR,CharHt,ScorchHt,CrScPct,DamCd1,DamSev1,DamCd2,DamSev2,DamCd3,DamSev3,DamCd4,DamSev4,DamCd5,DamSev5,Comment,UV1,UV2,UV3,Species
FALSE,,1,230,11814be3-77a6-47b6-8deb-de4bea486b09,L,80.6,21.2,34.9,C,13.8,,3.5,,,,,,,,,,,,,,1,14,3,,,,,,,,,,,,1.5,4.25,0,PIJE
FALSE,,1,231,11814be3-77a6-47b6-8deb-de4bea486b09,L,78,22.2,32.4,C,15,,4.25,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,0.5,2.75,0,PIJE
FALSE,,1,232,11814be3-77a6-47b6-8deb-de4bea486b09,L,70.3,18.6,22.6,C,14.4,,3.25,,,,,,,,,,,,,,0.15,0,0,,,,,,,,,,,,2,3,0,PIJE
