IsVerified,QTR,SubFrac,TagNo,Spp_GUID,Status,DBH,Ht,CrwnRto,CrwnCl,LiCrBHt,CrFuBHt,CrwnRad,Age,GrwthRt,Mort,DecayCl,LaddBaseHt,LaddMaxHt,DRC,NuLiStems,NuDeStems,EqDia,XCoord,YCoord,CKR,CharHt,ScorchHt,CrScPct,DamCd1,DamSev1,DamCd2,DamSev2,DamCd3,DamSev3,DamCd4,DamSev4,DamCd5,DamSev5,Comment,UV1,UV2,UV3,Species
FALSE,,1,212,11814be3-77a6-47b6-8deb-de4bea486b09,L,13.1,3.8,73.7,I,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.5,0,PIJE
FALSE,,1,213,11814be3-77a6-47b6-8deb-de4bea486b09,L,84.6,22.8,42.1,C,13.2,,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,4,0,PIJE
FALSE,,1,214,11814be3-77a6-47b6-8deb-de4bea486b09,L,49.3,10.6,69.8,I,3.2,,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,3.5,0,PIJE
FALSE,,1,215,11814be3-77a6-47b6-8deb-de4bea486b09,L,62.6,22.2,32.4,C,15,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,5.5,0,PIJE
FALSE,,1,216,11814be3-77a6-47b6-8deb-de4bea486b09,L,49.75,11.4,47.4,I,6,,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,4,0,PIJE
FALSE,,1,217,35344058-051f-4a17-a61e-06c1db5a823c,L,31.9,12,76.7,C,2.8,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,0,ABCO
FALSE,,1,218,35344058-051f-4a17-a61e-06c1db5a823c,L,26.7,11.5,78.3,C,2.5,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,0,ABCO
FALSE,,1,219,11814be3-77a6-47b6-8deb-de4bea486b09,L,37.6,9.2,73.9,C,2.4,,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,3,0,PIJE
