IsVerified,QTR,SubFrac,TagNo,Spp_GUID,Status,DBH,Ht,CrwnRto,CrwnCl,LiCrBHt,CrFuBHt,CrwnRad,Age,GrwthRt,Mort,DecayCl,LaddBaseHt,LaddMaxHt,DRC,NuLiStems,NuDeStems,EqDia,XCoord,YCoord,CKR,CharHt,ScorchHt,CrScPct,DamCd1,DamSev1,DamCd2,DamSev2,DamCd3,DamSev3,DamCd4,DamSev4,DamCd5,DamSev5,Comment,UV1,UV2,UV3,Species
FALSE,,1,401,35344058-051f-4a17-a61e-06c1db5a823c,L,43.3,16.6,19.3,C,13.4,,0.75,,,,,,,,,,,,,,5,15.4,70,,,,,,,,,,,,,,0.5,ABCO
FALSE,,1,402,35344058-051f-4a17-a61e-06c1db5a823c,D,47.5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABCO
FALSE,,1,409,35344058-051f-4a17-a61e-06c1db5a823c,D,35.3,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABCO
FALSE,,1,410,35344058-051f-4a17-a61e-06c1db5a823c,D,38.1,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABCO
FALSE,,1,411,35344058-051f-4a17-a61e-06c1db5a823c,L,26.55,9.8,73.5,I,2.6,,1,,,,,,,,,,,,,,0,9.8,70,,,,,,,,,,,,,,0,ABCO
FALSE,,1,412,35344058-051f-4a17-a61e-06c1db5a823c,L,15.1,6.3,66.7,I,2.1,,1.3,,,,,,,,,,,,,,0.7,3.8,10,,,,,,,,,,,,,,0,ABCO
