SubFrac,TagNo,Status,DBH,Ht,LiCrBHt,CrwnCl,CrwnRad,DecayCl,IsVerified,QTR,CrwnRto,CrFuBHt,Age,GrwthRt,Mort,LaddBaseHt,LaddMaxHt,DRC,NuLiStems,NuDeStems,EqDia,XCoord,YCoord,CKR,CharHt,ScorchHt,CrScPct,DamCd1,DamSev1,DamCd2,DamSev2,DamCd3,DamSev3,DamCd4,DamSev4,DamCd5,DamSev5,Comment,UV1,UV2,UV3,Species
1,674,D,36.5,14,,,,1,FALSE,,,,,,,,,,,,,,,,3,14,40,,,,,,,,,,,,,,,QUKE
1,675,D,42.3,15,,,,1,FALSE,,,,,,,,,,,,,,,,5,0,0,,,,,,,,,,,,,,,QUKE
1,676,D,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Fallen, cut-down.",,,,PIJE
1,677,L,37.3,14.2,10.4,I,0.25,,FALSE,,5,,,,,,,,,,,,,,9.2,10.2,97,,,,,,,,,,,New tag 965,,,,PIJE
1,678,D,19.8,8.8,,,,1,FALSE,,,,,,,,,,,,,,,,4,8.8,100,,,,,,,,,,,New tag 966,,,,PIJE
1,679,L,61,23,18,C,2,,FALSE,,10,,,,,,,,,,,,,,12.6,21.2,90,,,,,,,,,,,New tag967,,,,PIJE
1,680,L,41.3,12,10,I,0.5,,FALSE,,5,,,,,,,,,,,,,,3.8,10,90,,,,,,,,,,,,,,,QUKE
