SubFrac,TagNo,Status,DBH,Ht,LiCrBHt,CrwnCl,CrwnRad,DecayCl,IsVerified,QTR,CrwnRto,CrFuBHt,Age,GrwthRt,Mort,LaddBaseHt,LaddMaxHt,DRC,NuLiStems,NuDeStems,EqDia,XCoord,YCoord,CKR,CharHt,ScorchHt,CrScPct,DamCd1,DamSev1,DamCd2,DamSev2,DamCd3,DamSev3,DamCd4,DamSev4,DamCd5,DamSev5,Comment,UV1,UV2,UV3,Species
1,652,L,64.3,22.6,11.6,C,4,,FALSE,,90,,,,,,,,,,,,,,4,,,,,,,,,,,,,CEBE_ST,1,2.3,,PIJE
1,653,L,53.4,22.4,10.2,C,3,,FALSE,,80,,,,,,,,,,,,,,5,,,,,,,,,,,,,QUKE_TSA,0.1,4,,PIJE
1,655,L,39.9,21.6,13.6,C,2.08,,FALSE,,70,,,,,,,,,,,,,,3.4,,,,,,,,,,,,,QUKE_TSA,0.5,4.5,,PIJE
1,657,L,63.7,20.8,10.6,C,3.5,,FALSE,,90,,,,,,,,,,,,,,1,,,,,,,,,,,,,ROCA_SM,0.4,0,,PIJE
1,663,D,41.7,1.8,,,,5,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ROCA_SM,0.1,1.3,,QUKE
1,664,D,51.1,3.7,,,,5,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ROCA_SL,0,1,,QUKE
1,668,L,43.8,18.2,6.4,C,3,,FALSE,,90,,,,,,,,,,,,,,3.2,,,,,,,,,,,,,SYMO_SL,0,1,,PIJE
1,670,L,12.1,6.2,1.5,S,1.5,,FALSE,,70,,,,,,,,,,,,,,1.5,,,,,,,,,,,,,QUKE_TSA,0,0.1,,PIJE
