Index,Spp_GUID,Status,SizeCl,AgeCl,Cover,Height,Comment,UV1,UV2,UV3,Index,Species
-2147483648,a7bf19df-35ed-4691-8ca5-4e4e2a426665,L,SA,,1.5,,,,,,-2147483648,QUKE
-2147483647,c9c46ddd-bcd1-4a5a-982f-6b14e01bea6a,L,LW,,77,,,,,,-2147483647,ERWR
-2147483646,471e4354-c19c-4d04-86c8-2b2fed260b13,L,MD,,0.5,,,,,,-2147483646,LOSU2
-2147483645,138c8278-8635-4bee-b2ee-6162948dac36,L,MD,,1,,,,,,-2147483645,CEBE3
-2147483644,af962090-d204-4953-91c6-4a9cc7f1f9a5,L,LW,,0.5,,,,,,-2147483644,ERCO25
-2147483643,138c8278-8635-4bee-b2ee-6162948dac36,L,TL,,1,,,,,,-2147483643,CEBE3
-2147483642,e78cc19f-5c3b-40d0-afcc-55f43d726a65,L,NA,,1,,,,,,-2147483642,BRTE
-2147483641,87b507b1-c49c-4d12-bd86-7ee376d28142,L,NA,,2,,,,,,-2147483641,CUSCU
-2147483640,3e270f2f-8d67-46ab-9383-5a7735029168,L,NA,,0.5,,,,,,-2147483640,ERFO2
